id,question_id,input_json,expected_output,is_hidden,timeout_ms
,410,"{""placeholder"": true}",TBD,FALSE,2000
,410,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,411,"{""placeholder"": true}",TBD,FALSE,2000
,411,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,412,"{""placeholder"": true}",TBD,FALSE,2000
,412,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,413,"{""height"": [1, 8, 6, 2, 5, 4, 8, 3, 7]}",49,FALSE,2000
,414,"{""placeholder"": true}",TBD,FALSE,2000
,414,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,415,"{""placeholder"": true}",TBD,FALSE,2000
,415,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,416,"{""placeholder"": true}",TBD,FALSE,2000
,416,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,417,"{""placeholder"": true}",TBD,FALSE,2000
,417,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,418,"{""placeholder"": true}",TBD,FALSE,2000
,418,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,419,"{""placeholder"": true}",TBD,FALSE,2000
,419,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,420,"{""placeholder"": true}",TBD,FALSE,2000
,420,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,421,"{""placeholder"": true}",TBD,FALSE,2000
,421,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,422,"{""placeholder"": true}",TBD,FALSE,2000
,422,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,423,"{""s"": ""ADOBECODEBANC"", ""t"": ""ABC""}",BANC,FALSE,2000
,423,"{""s"": ""a"", ""t"": ""aa""}",,TRUE,2000
,424,"{""placeholder"": true}",TBD,FALSE,2000
,424,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,425,"{""placeholder"": true}",TBD,FALSE,2000
,425,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,426,"{""placeholder"": true}",TBD,FALSE,2000
,426,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,427,"{""placeholder"": true}",TBD,FALSE,2000
,427,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,428,"{""placeholder"": true}",TBD,FALSE,2000
,428,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,429,"{""nums"": [2, 1, 2, 4]}",3 -1 3 -1,FALSE,2000
,429,"{""nums"": [1, 2, 3, 4, 3]}",1 1 1 -1 -1,TRUE,2000
,430,"{""a"": [1, 2, 2, 1], ""b"": [2, 2]}",2,FALSE,2000
,430,"{""a"": [1, 2, 3], ""b"": [2, 3, 4]}",2 3,TRUE,2000
,431,"{""placeholder"": true}",TBD,FALSE,2000
,431,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,432,"{""placeholder"": true}",TBD,FALSE,2000
,432,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,433,"{""placeholder"": true}",TBD,FALSE,2000
,433,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,434,"{""placeholder"": true}",TBD,FALSE,2000
,434,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,435,"{""placeholder"": true}",TBD,FALSE,2000
,435,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,436,"{""placeholder"": true}",TBD,FALSE,2000
,436,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,437,"{""list"": [1, 2, 3, 4, 5]}",5 4 3 2 1,FALSE,2000
,437,"{""list"": [7]}",7,TRUE,2000
,438,"{""placeholder"": true}",TBD,FALSE,2000
,438,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,439,"{""placeholder"": true}",TBD,FALSE,2000
,439,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,440,"{""placeholder"": true}",TBD,FALSE,2000
,440,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,441,"{""placeholder"": true}",TBD,FALSE,2000
,441,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,442,"{""placeholder"": true}",TBD,FALSE,2000
,442,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,443,"{""placeholder"": true}",TBD,FALSE,2000
,443,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,444,"{""s"": ""(([]){})""}",true,FALSE,2000
,444,"{""s"": ""([)]""}",false,FALSE,2000
,444,"{""s"": ""(""}",false,TRUE,2000
,444,"{""s"": ""{[]}()""}",true,TRUE,2000
,445,"{""placeholder"": true}",TBD,FALSE,2000
,445,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,446,"{""placeholder"": true}",TBD,FALSE,2000
,446,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,447,"{""placeholder"": true}",TBD,FALSE,2000
,447,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,448,"{""placeholder"": true}",TBD,FALSE,2000
,448,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,449,"{""placeholder"": true}",TBD,FALSE,2000
,449,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,450,"{""placeholder"": true}",TBD,FALSE,2000
,450,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,451,"{""placeholder"": true}",TBD,FALSE,2000
,451,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,452,"{""placeholder"": true}",TBD,FALSE,2000
,452,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,453,"{""placeholder"": true}",TBD,FALSE,2000
,453,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,454,"{""placeholder"": true}",TBD,FALSE,2000
,454,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,455,"{""placeholder"": true}",TBD,FALSE,2000
,455,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,456,"{""placeholder"": true}",TBD,FALSE,2000
,456,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,457,"{""nums"": [2, 7, 11, 15, 1, 8], ""target"": 9}",0 1,FALSE,2000
,457,"{""nums"": [3, 2, 4, 6], ""target"": 6}",1 2,FALSE,2000
,457,"{""nums"": [3, 3], ""target"": 6}",0 1,TRUE,2000
,458,"{""placeholder"": true}",TBD,FALSE,2000
,458,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,459,"{""placeholder"": true}",TBD,FALSE,2000
,459,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,460,"{""placeholder"": true}",TBD,FALSE,2000
,460,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,461,"{""nums"": [2, 7, 11, 15, 1, 8], ""target"": 9}",0 1,FALSE,2000
,461,"{""nums"": [3, 2, 4, 6], ""target"": 6}",1 2,FALSE,2000
,461,"{""nums"": [3, 3], ""target"": 6}",0 1,TRUE,2000
,462,"{""arr"": [1, 3, 5, 6], ""target"": 5}",2,FALSE,2000
,462,"{""arr"": [1, 3, 5, 6], ""target"": 2}",1,FALSE,2000
,462,"{""arr"": [1, 3, 5, 6], ""target"": 7}",4,TRUE,2000
,462,"{""arr"": [1], ""target"": 0}",0,TRUE,2000
,463,"{""placeholder"": true}",TBD,FALSE,2000
,463,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,464,"{""placeholder"": true}",TBD,FALSE,2000
,464,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,465,"{""placeholder"": true}",TBD,FALSE,2000
,465,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,466,"{""placeholder"": true}",TBD,FALSE,2000
,466,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,467,"{""placeholder"": true}",TBD,FALSE,2000
,467,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,468,"{""placeholder"": true}",TBD,FALSE,2000
,468,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,469,"{""placeholder"": true}",TBD,FALSE,2000
,469,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,470,"{""placeholder"": true}",TBD,FALSE,2000
,470,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,471,"{""placeholder"": true}",TBD,FALSE,2000
,471,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,472,"{""placeholder"": true}",TBD,FALSE,2000
,472,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,473,"{""placeholder"": true}",TBD,FALSE,2000
,473,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,474,"{""placeholder"": true}",TBD,FALSE,2000
,474,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,475,"{""placeholder"": true}",TBD,FALSE,2000
,475,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,476,"{""placeholder"": true}",TBD,FALSE,2000
,476,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,477,"{""placeholder"": true}",TBD,FALSE,2000
,477,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,478,"{""placeholder"": true}",TBD,FALSE,2000
,478,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,479,"{""placeholder"": true}",TBD,FALSE,2000
,479,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,480,"{""placeholder"": true}",TBD,FALSE,2000
,480,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,481,"{""placeholder"": true}",TBD,FALSE,2000
,481,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,482,"{""placeholder"": true}",TBD,FALSE,2000
,482,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,483,"{""placeholder"": true}",TBD,FALSE,2000
,483,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,484,"{""placeholder"": true}",TBD,FALSE,2000
,484,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,485,"{""placeholder"": true}",TBD,FALSE,2000
,485,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,486,"{""placeholder"": true}",TBD,FALSE,2000
,486,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,487,"{""list"": [1, 2, 3, 4, 5]}",5 4 3 2 1,FALSE,2000
,487,"{""list"": [7]}",7,TRUE,2000
,488,"{""n"": 10, ""pick"": 6}",6,FALSE,2000
,488,"{""n"": 1, ""pick"": 1}",1,TRUE,2000
,489,"{""placeholder"": true}",TBD,FALSE,2000
,489,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,490,"{""placeholder"": true}",TBD,FALSE,2000
,490,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,491,"{""placeholder"": true}",TBD,FALSE,2000
,491,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,492,"{""s"": ""(([]){})""}",true,FALSE,2000
,492,"{""s"": ""([)]""}",false,FALSE,2000
,492,"{""s"": ""(""}",false,TRUE,2000
,492,"{""s"": ""{[]}()""}",true,TRUE,2000
,493,"{""placeholder"": true}",TBD,FALSE,2000
,493,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,494,"{""placeholder"": true}",TBD,FALSE,2000
,494,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,495,"{""placeholder"": true}",TBD,FALSE,2000
,495,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,496,"{""height"": [1, 8, 6, 2, 5, 4, 8, 3, 7]}",49,FALSE,2000
,497,"{""placeholder"": true}",TBD,FALSE,2000
,497,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,498,"{""placeholder"": true}",TBD,FALSE,2000
,498,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,499,"{""s"": ""ADOBECODEBANC"", ""t"": ""ABC""}",BANC,FALSE,2000
,499,"{""s"": ""a"", ""t"": ""aa""}",,TRUE,2000
,500,"{""placeholder"": true}",TBD,FALSE,2000
,500,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,501,"{""placeholder"": true}",TBD,FALSE,2000
,501,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,502,"{""placeholder"": true}",TBD,FALSE,2000
,502,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,503,"{""placeholder"": true}",TBD,FALSE,2000
,503,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,504,"{""placeholder"": true}",TBD,FALSE,2000
,504,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,505,"{""placeholder"": true}",TBD,FALSE,2000
,505,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,506,"{""placeholder"": true}",TBD,FALSE,2000
,506,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,507,"{""placeholder"": true}",TBD,FALSE,2000
,507,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,508,"{""placeholder"": true}",TBD,FALSE,2000
,508,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,509,"{""placeholder"": true}",TBD,FALSE,2000
,509,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,510,"{""placeholder"": true}",TBD,FALSE,2000
,510,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,511,"{""placeholder"": true}",TBD,FALSE,2000
,511,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,512,"{""placeholder"": true}",TBD,FALSE,2000
,512,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,513,"{""nums"": [2, 0, 2, 1, 1, 0]}",0 0 1 1 2 2,FALSE,2000
,514,"{""placeholder"": true}",TBD,FALSE,2000
,514,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,515,"{""placeholder"": true}",TBD,FALSE,2000
,515,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,516,"{""placeholder"": true}",TBD,FALSE,2000
,516,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,517,"{""placeholder"": true}",TBD,FALSE,2000
,517,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,518,"{""placeholder"": true}",TBD,FALSE,2000
,518,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,519,"{""placeholder"": true}",TBD,FALSE,2000
,519,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,520,"{""s"": ""eceba"", ""k"": 2}",3,FALSE,2000
,520,"{""s"": ""aa"", ""k"": 1}",2,TRUE,2000
,521,"{""placeholder"": true}",TBD,FALSE,2000
,521,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,522,"{""placeholder"": true}",TBD,FALSE,2000
,522,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,523,"{""placeholder"": true}",TBD,FALSE,2000
,523,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,524,"{""placeholder"": true}",TBD,FALSE,2000
,524,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,525,"{""placeholder"": true}",TBD,FALSE,2000
,525,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,526,"{""placeholder"": true}",TBD,FALSE,2000
,526,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,527,"{""placeholder"": true}",TBD,FALSE,2000
,527,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,528,"{""placeholder"": true}",TBD,FALSE,2000
,528,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,529,"{""placeholder"": true}",TBD,FALSE,2000
,529,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,530,"{""placeholder"": true}",TBD,FALSE,2000
,530,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,531,"{""placeholder"": true}",TBD,FALSE,2000
,531,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,532,"{""placeholder"": true}",TBD,FALSE,2000
,532,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,533,"{""placeholder"": true}",TBD,FALSE,2000
,533,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,534,"{""placeholder"": true}",TBD,FALSE,2000
,534,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,535,"{""placeholder"": true}",TBD,FALSE,2000
,535,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,536,"{""placeholder"": true}",TBD,FALSE,2000
,536,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,537,"{""s"": ""ADOBECODEBANC"", ""t"": ""ABC""}",BANC,FALSE,2000
,537,"{""s"": ""a"", ""t"": ""aa""}",,TRUE,2000
,538,"{""placeholder"": true}",TBD,FALSE,2000
,538,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,539,"{""placeholder"": true}",TBD,FALSE,2000
,539,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,540,"{""nums"": [2, 1, 2, 4]}",3 -1 3 -1,FALSE,2000
,540,"{""nums"": [1, 2, 3, 4, 3]}",1 1 1 -1 -1,TRUE,2000
,541,"{""n"": 19}",true,FALSE,2000
,541,"{""n"": 2}",false,TRUE,2000
,542,"{""placeholder"": true}",TBD,FALSE,2000
,542,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,543,"{""placeholder"": true}",TBD,FALSE,2000
,543,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,544,"{""placeholder"": true}",TBD,FALSE,2000
,544,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,545,"{""placeholder"": true}",TBD,FALSE,2000
,545,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,546,"{""placeholder"": true}",TBD,FALSE,2000
,546,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,547,"{""placeholder"": true}",TBD,FALSE,2000
,547,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,548,"{""placeholder"": true}",TBD,FALSE,2000
,548,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,549,"{""placeholder"": true}",TBD,FALSE,2000
,549,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,550,"{""placeholder"": true}",TBD,FALSE,2000
,550,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,551,"{""placeholder"": true}",TBD,FALSE,2000
,551,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,552,"{""placeholder"": true}",TBD,FALSE,2000
,552,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,553,"{""placeholder"": true}",TBD,FALSE,2000
,553,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,554,"{""s"": ""ADOBECODEBANC"", ""t"": ""ABC""}",BANC,FALSE,2000
,554,"{""s"": ""a"", ""t"": ""aa""}",,TRUE,2000
,555,"{""placeholder"": true}",TBD,FALSE,2000
,555,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,556,"{""placeholder"": true}",TBD,FALSE,2000
,556,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,557,"{""s"": ""abbaca""}",ca,FALSE,2000
,557,"{""s"": ""azxxzy""}",ay,TRUE,2000
,558,"{""placeholder"": true}",TBD,FALSE,2000
,558,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,559,"{""placeholder"": true}",TBD,FALSE,2000
,559,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,560,"{""list"": [1, 2, 3, 4, 5]}",5 4 3 2 1,FALSE,2000
,560,"{""list"": [7]}",7,TRUE,2000
,561,"{""nums"": [2, 0, 2, 1, 1, 0]}",0 0 1 1 2 2,FALSE,2000
,562,"{""placeholder"": true}",TBD,FALSE,2000
,562,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,563,"{""placeholder"": true}",TBD,FALSE,2000
,563,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,564,"{""placeholder"": true}",TBD,FALSE,2000
,564,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,565,"{""placeholder"": true}",TBD,FALSE,2000
,565,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,566,"{""nums"": [2, 1, 2, 4]}",3 -1 3 -1,FALSE,2000
,566,"{""nums"": [1, 2, 3, 4, 3]}",1 1 1 -1 -1,TRUE,2000
,567,"{""s"": ""abbaca""}",ca,FALSE,2000
,567,"{""s"": ""azxxzy""}",ay,TRUE,2000
,568,"{""placeholder"": true}",TBD,FALSE,2000
,568,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,569,"{""placeholder"": true}",TBD,FALSE,2000
,569,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,570,"{""placeholder"": true}",TBD,FALSE,2000
,570,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,571,"{""note"": ""a"", ""magazine"": ""b""}",false,FALSE,2000
,571,"{""note"": ""aa"", ""magazine"": ""ab""}",false,FALSE,2000
,571,"{""note"": ""aa"", ""magazine"": ""aba""}",true,TRUE,2000
,572,"{""placeholder"": true}",TBD,FALSE,2000
,572,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,573,"{""placeholder"": true}",TBD,FALSE,2000
,573,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,574,"{""placeholder"": true}",TBD,FALSE,2000
,574,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,575,"{""placeholder"": true}",TBD,FALSE,2000
,575,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,576,"{""placeholder"": true}",TBD,FALSE,2000
,576,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,577,"{""placeholder"": true}",TBD,FALSE,2000
,577,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,578,"{""placeholder"": true}",TBD,FALSE,2000
,578,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,579,"{""nums"": [1, 1, 2, 2, 3]}",3,FALSE,2000
,579,"{""nums"": [0, 0, 1, 1, 1, 2]}",4,FALSE,2000
,579,"{""nums"": [5]}",1,TRUE,2000
,580,"{""placeholder"": true}",TBD,FALSE,2000
,580,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,581,"{""placeholder"": true}",TBD,FALSE,2000
,581,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,582,"{""placeholder"": true}",TBD,FALSE,2000
,582,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,583,"{""placeholder"": true}",TBD,FALSE,2000
,583,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,584,"{""nums"": [1, 2, 3, 4]}",24 12 8 6,FALSE,2000
,584,"{""nums"": [0, 0, 2, 3, 4]}",0 0 0 0 0,TRUE,2000
,585,"{""placeholder"": true}",TBD,FALSE,2000
,585,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,586,"{""placeholder"": true}",TBD,FALSE,2000
,586,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,587,"{""placeholder"": true}",TBD,FALSE,2000
,587,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,588,"{""s"": ""anagram"", ""t"": ""nagaram""}",true,FALSE,2000
,588,"{""s"": ""rat"", ""t"": ""car""}",false,FALSE,2000
,588,"{""s"": ""a"", ""t"": ""a""}",true,TRUE,2000
,589,"{""placeholder"": true}",TBD,FALSE,2000
,589,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,590,"{""placeholder"": true}",TBD,FALSE,2000
,590,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,591,"{""placeholder"": true}",TBD,FALSE,2000
,591,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,592,"{""placeholder"": true}",TBD,FALSE,2000
,592,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,593,"{""placeholder"": true}",TBD,FALSE,2000
,593,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,594,"{""placeholder"": true}",TBD,FALSE,2000
,594,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,595,"{""placeholder"": true}",TBD,FALSE,2000
,595,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,596,"{""placeholder"": true}",TBD,FALSE,2000
,596,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,597,"{""placeholder"": true}",TBD,FALSE,2000
,597,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,598,"{""placeholder"": true}",TBD,FALSE,2000
,598,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,599,"{""placeholder"": true}",TBD,FALSE,2000
,599,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
,600,"{""placeholder"": true}",TBD,FALSE,2000
,600,"{""placeholder"": true, ""hidden"": true}",TBD,TRUE,2000
